campaign_id,title,description,creator_id,creator_email,email_domain,goal,amount_raised,created_at,updates_count,donations_count,refunds_count,images_count,videos_count,payout_country,country,user_account_age_days,user_total_campaigns,payment_sources_count
C143,Wearable Health Patch,A tech innovation project about wearable health patch.,U246,user790@protonmail.com,protonmail.com,70703,12882,2025-12-08T10:15:11Z,5,126,5,0,1,UK,JP,1288,10,1
C144,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1546,user8926@outlook.com,outlook.com,26606,9599,2025-01-01T10:15:11Z,5,74,30,2,0,DE,UK,1330,7,3
C145,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U875,user6919@protonmail.com,protonmail.com,87977,14549,2025-01-23T10:15:11Z,6,147,24,0,0,JP,UK,1587,10,1
C146,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1990,user888@gmail.com,gmail.com,81945,14968,2025-09-27T10:15:11Z,1,119,27,0,0,UK,DE,1490,1,2
C147,Robotics Automation Arm,A tech innovation project about robotics automation arm. wire transfer,U157,user3381@protonmail.com,protonmail.com,88796,58465,2025-08-03T10:15:11Z,7,149,17,0,0,SG,US,1848,11,1
C148,EV Battery Monitor,A tech innovation project about ev battery monitor.,U2015,user5797@outlook.com,outlook.com,15869,5914,2025-10-31T10:15:11Z,2,110,22,1,1,US,JP,1061,6,1
C149,AR Training Simulator,A tech innovation project about ar training simulator.,U440,user1243@outlook.com,outlook.com,59552,21161,2025-03-02T10:15:11Z,3,112,23,1,0,IN,IN,1164,1,2
C150,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1494,user6452@10minutemail.com,10minutemail.com,23019,1413,2025-12-03T10:15:11Z,3,95,23,3,1,CA,SG,845,12,1
C151,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U1155,user6862@yahoo.com,yahoo.com,86016,14811,2025-05-06T10:15:11Z,2,55,2,5,1,UK,JP,1047,9,3
C152,AR Training Simulator,A tech innovation project about ar training simulator.,U1153,user7461@protonmail.com,protonmail.com,14979,7459,2025-07-21T10:15:11Z,6,112,23,5,0,SG,SG,318,6,3
C153,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U396,user8479@protonmail.com,protonmail.com,70790,4270,2025-09-21T10:15:11Z,6,133,28,1,1,DE,IN,712,10,3
C154,Wearable Health Patch,A tech innovation project about wearable health patch.,U1406,user6388@outlook.com,outlook.com,45181,16542,2025-11-22T10:15:11Z,0,120,8,0,1,JP,DE,217,9,1
C155,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U192,user9749@yahoo.com,yahoo.com,88098,13081,2025-04-03T10:15:11Z,2,103,18,5,0,JP,US,203,8,2
C156,AI EdTech Assistant,A tech innovation project about ai edtech assistant. urgent funding,U2555,user570@outlook.com,outlook.com,79308,31619,2025-09-03T10:15:11Z,3,141,1,2,1,SG,SG,1707,2,2
C157,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U2954,user6067@outlook.com,outlook.com,33636,12660,2025-11-14T10:15:11Z,5,83,4,4,1,DE,UK,1133,0,3
C158,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U786,user363@gmail.com,gmail.com,45325,7798,2025-11-25T10:15:11Z,6,32,28,4,1,CA,SG,982,3,2
C159,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U494,user6099@yahoo.com,yahoo.com,13633,2492,2025-11-22T10:15:11Z,6,71,5,1,0,IN,IN,1690,8,1
C160,AI Drone Navigation System,A tech innovation project about ai drone navigation system. act now,U633,user3019@protonmail.com,protonmail.com,65882,15611,2025-08-19T10:15:11Z,8,99,3,4,0,JP,DE,829,11,1
C161,AR Training Simulator,A tech innovation project about ar training simulator.,U742,user8920@gmail.com,gmail.com,88817,7998,2025-11-26T10:15:11Z,8,4,9,2,1,IN,JP,1013,10,1
C162,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U170,user4901@yahoo.com,yahoo.com,68970,22959,2025-07-25T10:15:11Z,3,26,11,0,0,UK,DE,565,6,2
C163,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U566,user2510@gmail.com,gmail.com,28433,8609,2025-05-02T10:15:11Z,7,16,27,0,0,DE,UK,1721,4,2
C164,AR Training Simulator,A tech innovation project about ar training simulator.,U819,user5732@tempmail.com,tempmail.com,71457,17733,2025-05-28T10:15:11Z,7,82,21,4,0,DE,UK,219,5,3
C165,Wearable Health Patch,A tech innovation project about wearable health patch.,U1306,user757@mailinator.com,mailinator.com,85096,19154,2025-09-17T10:15:11Z,0,46,2,4,1,UK,US,320,1,3
C166,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U1485,user4933@protonmail.com,protonmail.com,9870,4129,2025-11-08T10:15:11Z,5,37,0,0,0,CA,DE,1205,0,2
C167,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U1294,user2095@gmail.com,gmail.com,9341,3162,2025-09-01T10:15:11Z,3,77,14,0,0,JP,CA,1799,1,1
C168,EV Battery Monitor,A tech innovation project about ev battery monitor.,U2598,user5154@protonmail.com,protonmail.com,9115,0,2025-02-22T10:15:11Z,6,73,3,3,0,UK,IN,70,11,1
C169,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1587,user7424@outlook.com,outlook.com,31219,6737,2025-08-13T10:15:11Z,4,83,27,1,0,SG,DE,33,8,3
C170,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U801,user4831@protonmail.com,protonmail.com,46572,4154,2025-12-02T10:15:11Z,7,126,26,2,1,US,UK,1494,8,2
C171,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U1758,user2229@yahoo.com,yahoo.com,51258,11740,2025-09-04T10:15:11Z,8,133,26,0,0,DE,CA,397,5,1
C172,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U79,user8736@outlook.com,outlook.com,9480,3721,2025-11-16T10:15:11Z,5,133,25,2,1,IN,SG,1800,5,1
C173,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U1238,user3934@gmail.com,gmail.com,66004,21435,2025-07-29T10:15:11Z,1,111,23,0,1,UK,UK,27,9,3
C174,AR Training Simulator,A tech innovation project about ar training simulator.,U384,user131@yahoo.com,yahoo.com,61981,23329,2025-02-03T10:15:11Z,5,91,27,5,1,IN,SG,1165,8,2
C175,Wearable Health Patch,A tech innovation project about wearable health patch.,U1221,user1342@protonmail.com,protonmail.com,66017,9270,2025-09-23T10:15:11Z,4,48,8,0,1,CA,CA,1251,4,1
C176,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1034,user5054@gmail.com,gmail.com,59515,0,2025-02-21T10:15:11Z,6,60,20,3,0,CA,US,975,3,1
C177,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U2309,user882@outlook.com,outlook.com,72743,29602,2025-06-27T10:15:11Z,0,0,26,4,0,SG,US,1661,6,3
C178,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2885,user6205@protonmail.com,protonmail.com,87733,0,2025-01-06T10:15:11Z,4,14,25,2,0,UK,UK,389,4,1
C179,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U817,user4128@yahoo.com,yahoo.com,50056,8985,2025-04-30T10:15:11Z,0,124,19,1,0,IN,US,1072,10,2
C180,EV Battery Monitor,A tech innovation project about ev battery monitor. urgent funding,U2688,user1175@outlook.com,outlook.com,41832,8085,2025-06-30T10:15:11Z,6,99,7,2,1,JP,SG,860,10,1
C181,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2477,user2836@gmail.com,gmail.com,14550,3687,2025-03-19T10:15:11Z,7,141,24,0,0,CA,US,411,6,2
C182,Low-Power Microcontroller,A tech innovation project about low-power microcontroller. wire transfer,U963,user3893@outlook.com,outlook.com,73763,23001,2025-08-28T10:15:11Z,2,94,11,4,1,JP,IN,408,10,2
C183,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U2235,user430@gmail.com,gmail.com,9975,4651,2025-02-04T10:15:11Z,2,114,20,4,0,CA,US,468,10,2
C184,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2365,user4462@outlook.com,outlook.com,19762,1493,2025-04-21T10:15:11Z,3,57,26,4,1,DE,IN,817,7,2
C185,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1659,user7952@gmail.com,gmail.com,28000,12301,2025-10-14T10:15:11Z,6,138,30,5,0,DE,IN,1108,0,3
C186,Wearable Health Patch,A tech innovation project about wearable health patch.,U107,user4411@gmail.com,gmail.com,7466,2966,2025-07-08T10:15:11Z,7,125,9,0,1,UK,SG,499,11,3
C187,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U2382,user9436@yahoo.com,yahoo.com,85850,4910,2025-11-07T10:15:11Z,4,101,29,5,0,CA,US,273,9,1
C188,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U915,user2081@protonmail.com,protonmail.com,15171,4618,2025-07-11T10:15:11Z,8,97,6,3,1,SG,IN,1796,0,1
C189,Wearable Health Patch,A tech innovation project about wearable health patch.,U1274,user2166@protonmail.com,protonmail.com,60679,2185,2025-04-08T10:15:11Z,7,29,9,1,0,UK,JP,1631,3,2
C190,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U310,user4696@outlook.com,outlook.com,66138,4664,2025-12-05T10:15:11Z,0,105,17,4,0,UK,IN,1424,6,3
C191,Wearable Health Patch,A tech innovation project about wearable health patch.,U315,user638@yahoo.com,yahoo.com,6454,1119,2025-05-19T10:15:11Z,2,55,20,1,0,US,JP,766,4,3
C192,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U932,user8728@protonmail.com,protonmail.com,76010,5107,2025-05-14T10:15:11Z,1,35,20,0,0,SG,CA,440,11,3
C193,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U2344,user9371@gmail.com,gmail.com,16858,0,2025-07-01T10:15:11Z,4,100,19,2,0,UK,DE,1522,4,1
C194,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U625,user6051@gmail.com,gmail.com,66238,12940,2025-03-11T10:15:11Z,0,88,21,2,0,IN,IN,1993,12,3
C195,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker. guaranteed profit,U379,user6852@gmail.com,gmail.com,88134,42819,2025-02-22T10:15:11Z,8,120,8,5,0,JP,US,975,9,3
C196,Wearable Health Patch,A tech innovation project about wearable health patch.,U491,user8875@outlook.com,outlook.com,10226,3189,2025-01-05T10:15:11Z,6,101,7,1,1,SG,CA,1954,4,3
C197,EV Battery Monitor,A tech innovation project about ev battery monitor.,U2694,user2751@gmail.com,gmail.com,23179,11928,2025-01-23T10:15:11Z,0,27,26,2,0,UK,JP,1573,7,1
C198,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U50,user3783@outlook.com,outlook.com,6851,1283,2025-03-12T10:15:11Z,4,56,28,4,1,US,SG,1689,0,2
C199,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1338,user4090@yahoo.com,yahoo.com,25767,3039,2024-12-19T10:15:11Z,2,58,28,3,1,UK,SG,1441,10,1
C200,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1827,user7793@gmail.com,gmail.com,48885,16924,2025-02-12T10:15:11Z,1,50,0,4,0,JP,UK,742,6,1
C201,Wearable Health Patch,A tech innovation project about wearable health patch.,U1243,user5057@protonmail.com,protonmail.com,27020,14942,2025-04-23T10:15:11Z,6,133,18,1,0,UK,DE,60,12,1
C202,Wearable Health Patch,A tech innovation project about wearable health patch.,U909,user8304@outlook.com,outlook.com,34862,2634,2025-03-07T10:15:11Z,1,68,11,5,0,UK,UK,387,11,1
C203,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1730,user1494@mailinator.com,mailinator.com,51360,13691,2025-04-21T10:15:11Z,8,133,3,3,1,CA,SG,1252,5,1
C204,AI Drone Navigation System,A tech innovation project about ai drone navigation system. wire transfer,U1083,user3005@protonmail.com,protonmail.com,52513,13606,2025-11-22T10:15:11Z,0,127,26,3,0,SG,JP,96,0,1
C205,Wearable Health Patch,A tech innovation project about wearable health patch.,U200,user5384@tempmail.com,tempmail.com,29727,4417,2025-07-19T10:15:11Z,2,9,11,1,1,JP,CA,1314,10,3
C206,AR Training Simulator,A tech innovation project about ar training simulator.,U1395,user4983@gmail.com,gmail.com,24632,0,2025-07-05T10:15:11Z,4,112,9,4,1,US,IN,1551,11,2
C207,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U1205,user8823@outlook.com,outlook.com,64220,39140,2025-04-26T10:15:11Z,4,10,24,1,1,UK,JP,1045,5,1
C208,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1930,user8980@outlook.com,outlook.com,14095,4477,2025-03-04T10:15:11Z,4,90,3,1,0,JP,DE,1648,8,3
C209,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U2381,user7089@gmail.com,gmail.com,8186,1900,2025-10-21T10:15:11Z,6,129,4,1,0,DE,DE,331,12,1
C210,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U1428,user9342@protonmail.com,protonmail.com,37877,13067,2025-10-01T10:15:11Z,2,147,7,3,0,CA,JP,1973,7,2
C211,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker. limited time offer,U2008,user2263@yahoo.com,yahoo.com,12445,3687,2025-11-04T10:15:11Z,1,15,5,1,0,JP,US,1124,12,2
C212,AR Training Simulator,A tech innovation project about ar training simulator.,U2088,user4451@outlook.com,outlook.com,48599,16083,2025-04-18T10:15:11Z,7,44,11,3,0,IN,UK,1216,1,1
C213,AI EdTech Assistant,A tech innovation project about ai edtech assistant. urgent funding,U553,user172@gmail.com,gmail.com,86602,22321,2025-11-22T10:15:11Z,4,38,24,3,0,IN,UK,1076,10,1
C214,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1827,user5161@protonmail.com,protonmail.com,66661,0,2025-11-07T10:15:11Z,1,129,16,4,1,IN,CA,134,10,1
C215,Wearable Health Patch,A tech innovation project about wearable health patch.,U1754,user9238@gmail.com,gmail.com,88247,23112,2025-04-18T10:15:11Z,5,116,30,5,1,UK,UK,802,8,1
C216,AR Training Simulator,A tech innovation project about ar training simulator.,U1369,user3132@yahoo.com,yahoo.com,29752,3950,2025-07-08T10:15:11Z,4,30,10,5,0,SG,US,1896,5,3
C217,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1298,user1751@yahoo.com,yahoo.com,52563,23164,2025-11-25T10:15:11Z,1,100,26,0,1,SG,US,1192,3,1
C218,EV Battery Monitor,A tech innovation project about ev battery monitor.,U1434,user7571@gmail.com,gmail.com,19857,7115,2025-07-09T10:15:11Z,1,110,18,4,1,US,US,530,11,2
C219,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U100,user7683@yahoo.com,yahoo.com,19333,7543,2025-09-04T10:15:11Z,4,28,8,4,1,JP,UK,655,8,2
C220,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U1667,user4474@yahoo.com,yahoo.com,70292,0,2025-01-05T10:15:11Z,8,92,11,4,1,DE,UK,1229,7,1
C221,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U2754,user7277@gmail.com,gmail.com,59071,18634,2025-12-10T10:15:11Z,7,139,25,3,1,IN,CA,1753,1,3
C222,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U914,user8035@yahoo.com,yahoo.com,51317,16790,2025-07-06T10:15:11Z,2,54,22,5,1,UK,DE,1012,8,3
C223,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U828,user9310@outlook.com,outlook.com,74086,5754,2025-05-28T10:15:11Z,8,63,6,3,1,IN,IN,1637,12,1
C224,AR Training Simulator,A tech innovation project about ar training simulator.,U567,user4349@gmail.com,gmail.com,51891,18341,2025-04-22T10:15:11Z,8,140,27,3,1,CA,DE,1679,11,3
C225,Wearable Health Patch,A tech innovation project about wearable health patch.,U416,user2009@gmail.com,gmail.com,19892,8174,2025-09-30T10:15:11Z,6,127,11,2,0,JP,US,904,8,1
C226,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U957,user9783@yahoo.com,yahoo.com,49374,16479,2025-05-05T10:15:11Z,6,94,12,0,0,SG,IN,1903,7,3
C227,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U2379,user8566@outlook.com,outlook.com,77152,21839,2025-07-15T10:15:11Z,0,6,18,3,1,CA,IN,1875,9,3
C228,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U1400,user800@outlook.com,outlook.com,12845,5106,2025-03-16T10:15:11Z,5,52,14,3,1,US,JP,153,7,3
C229,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U844,user8035@outlook.com,outlook.com,16465,5878,2025-06-25T10:15:11Z,1,19,6,2,0,DE,US,367,3,3
C230,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U771,user8277@outlook.com,outlook.com,5099,825,2025-07-21T10:15:11Z,6,98,0,4,1,US,US,1215,9,1
C231,Sustainable Water Purifier,A tech innovation project about sustainable water purifier.,U126,user2542@outlook.com,outlook.com,46946,8971,2025-11-28T10:15:11Z,5,42,0,1,0,UK,JP,178,7,1
C232,IoT Smart Farming Kit,A tech innovation project about iot smart farming kit.,U1605,user1521@gmail.com,gmail.com,46056,8428,2025-09-11T10:15:11Z,1,91,8,5,1,DE,US,731,8,3
C233,AI EdTech Assistant,A tech innovation project about ai edtech assistant.,U133,user283@outlook.com,outlook.com,58596,12929,2025-07-15T10:15:11Z,5,139,11,1,0,JP,JP,552,2,3
C234,AI Drone Navigation System,A tech innovation project about ai drone navigation system.,U1015,user4726@gmail.com,gmail.com,73077,17390,2025-10-22T10:15:11Z,7,65,25,3,0,JP,DE,993,7,2
C235,AR Training Simulator,A tech innovation project about ar training simulator. limited time offer,U1437,user3017@outlook.com,outlook.com,5446,2010,2025-09-06T10:15:11Z,0,130,2,3,0,IN,UK,1194,9,1
C236,Wearable Health Patch,A tech innovation project about wearable health patch.,U2135,user1920@protonmail.com,protonmail.com,17811,4223,2025-08-20T10:15:11Z,1,108,16,3,1,IN,US,681,7,3
C237,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U2843,user5332@outlook.com,outlook.com,75076,4703,2025-01-05T10:15:11Z,2,113,9,0,0,DE,DE,136,7,1
C238,AR Training Simulator,A tech innovation project about ar training simulator. limited time offer,U2981,user8068@protonmail.com,protonmail.com,12283,4830,2025-02-09T10:15:11Z,1,132,3,1,1,CA,IN,154,4,1
C239,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker. limited time offer,U1481,user2336@yahoo.com,yahoo.com,31090,7974,2025-03-31T10:15:11Z,8,3,13,1,0,DE,CA,981,9,3
C240,Blockchain Supply Tracker,A tech innovation project about blockchain supply tracker.,U1045,user5126@outlook.com,outlook.com,32958,3251,2025-04-03T10:15:11Z,0,83,22,4,1,US,IN,1271,10,3
C241,AR Training Simulator,A tech innovation project about ar training simulator.,U2662,user6377@yahoo.com,yahoo.com,73697,15936,2025-08-15T10:15:11Z,0,116,21,4,0,CA,IN,1269,9,1
C242,Robotics Automation Arm,A tech innovation project about robotics automation arm.,U156,user2243@yahoo.com,yahoo.com,51937,8439,2025-11-23T10:15:11Z,5,35,14,3,1,JP,DE,1924,12,3
C243,Low-Power Microcontroller,A tech innovation project about low-power microcontroller.,U2839,user2653@gmail.com,gmail.com,63975,17647,2025-08-21T10:15:11Z,6,96,25,5,1,DE,SG,1433,1,1
C244,Robotics Automation Arm,A tech innovation project about robotics automation arm. guaranteed profit,U2840,user2704@yahoo.com,yahoo.com,58942,10938,2025-03-23T10:15:11Z,1,25,2,4,1,CA,UK,1252,9,3
