campaign_id,title,description,creator_id,creator_email,email_domain,goal,amount_raised,created_at,updates_count,donations_count,refunds_count,images_count,videos_count,payout_country,country,user_account_age_days,user_total_campaigns,payment_sources_count,is_fraud
C000116,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U005298,user1689@outlook.com,outlook.com,34509,11590,2024-09-07T10:34:38Z,0,41,0,5,1,CA,JP,1519,3,2,0
C000117,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U007157,user6845@protonmail.com,protonmail.com,45689,8947,2025-06-02T10:34:38Z,2,2,0,3,0,DE,CA,2406,3,1,0
C000118,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance. act now,U007882,user12997@outlook.com,outlook.com,41108,6968,2023-11-08T10:34:38Z,3,0,0,4,0,CA,AU,1961,3,1,1
C000119,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U005315,user3232@protonmail.com,protonmail.com,23410,16722,2025-01-30T10:34:38Z,1,5,0,0,0,ZA,SG,1071,2,1,0
C000120,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U003391,user9673@guerrillamail.com,guerrillamail.com,54504,19208,2024-05-14T10:34:38Z,1,55,2,0,0,UK,DE,906,1,1,0
C000121,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U006827,user16012@yahoo.com,yahoo.com,11337,2902,2024-07-18T10:34:38Z,2,23,1,2,0,ZA,ZA,2255,1,1,0
C000122,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance.,U001387,user1925@hotmail.com,hotmail.com,40003,0,2023-12-05T10:34:38Z,1,0,0,4,0,AU,US,2238,1,1,0
C000123,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U006702,user2228@outlook.com,outlook.com,8530,2257,2023-10-21T10:34:38Z,2,42,2,5,0,UK,US,26,6,2,0
C000124,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U000496,user516@protonmail.com,protonmail.com,35964,9855,2024-02-27T10:34:38Z,2,11,0,1,0,CA,AU,2731,1,1,0
C000125,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U004389,user3507@outlook.com,outlook.com,26080,0,2025-11-24T10:34:38Z,4,24,1,3,0,IN,AU,2057,1,2,0
C000126,AR Training Simulator for Engineers,A tech innovation project focused on ar training simulator for engineers aiming to improve real-world performance.,U004313,user15041@protonmail.com,protonmail.com,50237,20870,2024-12-14T10:34:38Z,4,7,0,1,0,DE,DE,1094,1,3,0
C000127,IoT Smart Farming Automation Kit,A tech innovation project focused on iot smart farming automation kit aiming to improve real-world performance.,U000661,user310@gmail.com,gmail.com,37820,10273,2025-09-07T10:34:38Z,2,10,2,2,0,UK,IN,1660,1,1,0
C000128,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U006426,user6928@outlook.com,outlook.com,30431,10389,2024-05-11T10:34:38Z,1,16,1,3,0,ZA,CA,390,1,0,0
C000129,AR Training Simulator for Engineers,A tech innovation project focused on ar training simulator for engineers aiming to improve real-world performance. urgent funding required.,U007583,user514@yahoo.com,yahoo.com,45591,-46,2024-06-03T10:34:38Z,2,13,1,0,0,DE,UK,5,0,2,1
C000130,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U006725,user17714@protonmail.com,protonmail.com,20313,2263,2025-09-24T10:34:38Z,3,0,0,4,1,SG,JP,1225,2,1,0
C000131,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance. limited time offer,U005647,user11161@gmail.com,gmail.com,6208,1318,2024-07-17T10:34:38Z,2,14,2,5,1,JP,SG,1416,1,1,0
C000132,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U003691,user19198@outlook.com,outlook.com,2000,639,2025-04-22T10:34:38Z,1,49,4,4,0,JP,IN,1457,2,1,0
C000133,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U002019,user12768@outlook.com,outlook.com,46538,10306,2025-09-18T10:34:38Z,0,14,0,3,1,CA,SG,1097,4,3,0
C000134,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U003644,user14708@protonmail.com,protonmail.com,24278,8101,2023-10-24T10:34:38Z,1,19,0,1,1,AU,AU,1104,0,3,0
C000135,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U000735,user405@protonmail.com,protonmail.com,63831,8998,2024-05-23T10:34:38Z,4,14,1,4,0,CA,JP,381,0,0,0
C000136,Smart Home Energy Optimizer,A tech innovation project focused on smart home energy optimizer aiming to improve real-world performance.,U007383,user4550@outlook.com,outlook.com,26128,10261,2025-04-07T10:34:38Z,1,45,0,3,0,CA,CA,2342,2,1,0
C000137,Privacy-preserving ML Toolkit,A tech innovation project focused on privacy-preserving ml toolkit aiming to improve real-world performance.,U001370,user8248@yahoo.com,yahoo.com,37244,17072,2025-03-04T10:34:38Z,1,22,1,5,0,DE,ZA,1724,0,1,0
C000138,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance.,U000877,user12449@hotmail.com,hotmail.com,12258,3448,2025-02-03T10:34:38Z,3,21,0,3,0,SG,ZA,27,3,3,0
C000139,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U007042,user15697@outlook.com,outlook.com,13416,5594,2025-07-25T10:34:38Z,6,28,0,0,0,SG,UK,1230,2,1,0
C000140,Urban Vertical Farming Automation,A tech innovation project focused on urban vertical farming automation aiming to improve real-world performance.,U002388,user11961@protonmail.com,protonmail.com,21213,6506,2024-05-01T10:34:38Z,2,10,2,0,0,IN,DE,992,2,1,0
C000141,Smart Home Energy Optimizer,A tech innovation project focused on smart home energy optimizer aiming to improve real-world performance.,U005585,user9547@protonmail.com,protonmail.com,2000,584,2025-11-14T10:34:38Z,0,43,2,1,0,IN,JP,2978,0,2,0
C000142,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U002481,user2424@protonmail.com,protonmail.com,10610,1642,2025-03-28T10:34:38Z,4,29,1,2,1,ZA,ZA,2697,1,1,0
C000143,Privacy-preserving ML Toolkit,A tech innovation project focused on privacy-preserving ml toolkit aiming to improve real-world performance.,U007566,user19459@hotmail.com,hotmail.com,21785,9436,2024-06-03T10:34:38Z,1,29,2,1,0,IN,IN,150,3,2,0
C000144,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance. limited time offer,U002909,user10866@protonmail.com,protonmail.com,38851,2809,2024-02-18T10:34:38Z,5,52,6,1,1,JP,IN,2509,2,2,0
C000145,Edge AI for Wildlife Monitoring,A tech innovation project focused on edge ai for wildlife monitoring aiming to improve real-world performance.,U006119,user12817@yahoo.com,yahoo.com,2000,1024,2024-05-19T10:34:38Z,2,23,1,3,0,ZA,AU,2377,2,1,0
C000146,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance.,U003955,user11415@outlook.com,outlook.com,47726,9833,2025-02-12T10:34:38Z,3,17,0,5,0,CA,SG,1703,1,2,0
C000147,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U003957,user2202@yahoo.com,yahoo.com,26468,12841,2024-08-11T10:34:38Z,1,6,0,0,0,CA,US,399,5,2,0
C000148,Portable Edge AI Inference Module,A tech innovation project focused on portable edge ai inference module aiming to improve real-world performance.,U006957,user16909@outlook.com,outlook.com,39084,7311,2024-02-17T10:34:38Z,2,21,1,0,0,UK,AU,447,2,2,0
C000149,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U007852,user12963@protonmail.com,protonmail.com,55365,30523,2025-04-18T10:34:38Z,3,4,0,4,0,US,DE,1659,4,0,0
C000150,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U000037,user18919@gmail.com,gmail.com,34517,6925,2025-05-15T10:34:38Z,2,9,0,1,0,IN,AU,1140,1,1,0
C000151,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance.,U003749,user19562@yahoo.com,yahoo.com,20923,6614,2025-03-18T10:34:38Z,2,1,0,1,0,JP,JP,2747,2,2,0
C000152,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U006927,user19339@yahoo.com,yahoo.com,24747,5514,2024-03-19T10:34:38Z,2,9,1,1,0,IN,UK,706,1,2,0
C000153,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance. claim your reward,U000959,user4518@hotmail.com,hotmail.com,5012,1764,2024-11-24T10:34:38Z,4,29,17,0,1,JP,JP,2840,1,2,1
C000154,Robotics Arm for Precision Tasks,A tech innovation project focused on robotics arm for precision tasks aiming to improve real-world performance.,U007530,user14779@yahoo.com,yahoo.com,19680,5459,2024-05-22T10:34:38Z,2,11,0,1,0,US,SG,683,2,2,0
C000155,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U001599,user13620@protonmail.com,protonmail.com,2000,1087,2024-05-15T10:34:38Z,2,8,0,2,0,ZA,ZA,2070,0,2,0
C000156,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U006520,user14986@outlook.com,outlook.com,13372,1419,2025-02-15T10:34:38Z,1,18,0,4,0,ZA,AU,133,1,1,0
C000157,Smart Home Energy Optimizer,A tech innovation project focused on smart home energy optimizer aiming to improve real-world performance.,U002195,user17903@protonmail.com,protonmail.com,54244,14401,2024-12-01T10:34:38Z,3,30,1,1,0,DE,JP,2220,1,2,0
C000158,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance.,U006156,user14388@gmail.com,gmail.com,17325,7912,2025-02-10T10:34:38Z,3,37,3,5,0,IN,DE,132,1,2,0
C000159,Open-Source Robotics Platform,A tech innovation project focused on open-source robotics platform aiming to improve real-world performance.,U005646,user39558@tempmail.com,tempmail.com,12973,1740,2023-12-15T10:34:38Z,4,40,1,4,0,DE,US,2499,5,1,1
C000160,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U002652,user4443@gmail.com,gmail.com,9531,4342,2025-02-18T10:34:38Z,2,8,2,2,0,JP,US,2345,1,0,0
C000161,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance.,U001040,user16039@protonmail.com,protonmail.com,46127,7362,2025-03-31T10:34:38Z,2,28,2,3,0,UK,CA,599,2,1,0
C000162,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U000619,user14900@yahoo.com,yahoo.com,23358,0,2024-10-25T10:34:38Z,2,36,0,4,0,ZA,SG,2111,3,2,0
C000163,Next-Gen EV Battery Health Monitor,A tech innovation project focused on next-gen ev battery health monitor aiming to improve real-world performance.,U006940,user17513@gmail.com,gmail.com,34841,20901,2023-11-24T10:34:38Z,3,25,0,4,0,JP,DE,1877,3,1,0
C000164,AR Training Simulator for Engineers,A tech innovation project focused on ar training simulator for engineers aiming to improve real-world performance.,U004053,user15904@hotmail.com,hotmail.com,17762,6116,2025-01-15T10:34:38Z,3,33,1,4,0,SG,US,1161,3,2,0
C000165,Affordable Prosthetic Robotics,A tech innovation project focused on affordable prosthetic robotics aiming to improve real-world performance.,U006855,user23@protonmail.com,protonmail.com,27265,11033,2025-11-25T10:34:38Z,0,23,0,1,0,JP,DE,508,3,1,0
C000166,Sustainable Water Purification Device,A tech innovation project focused on sustainable water purification device aiming to improve real-world performance.,U007227,user12185@gmail.com,gmail.com,15364,3590,2025-07-02T10:34:38Z,4,19,1,5,1,UK,US,1122,3,2,0
C000167,Blockchain Supply-Chain Tracker,A tech innovation project focused on blockchain supply-chain tracker aiming to improve real-world performance. limited time offer,U005730,user20305@guerrillamail.com,guerrillamail.com,30705,9552,2024-09-28T10:34:38Z,1,1,0,0,1,IN,UK,2684,2,1,1
C000168,Low-Power Microcontroller Board v2,A tech innovation project focused on low-power microcontroller board v2 aiming to improve real-world performance.,U006694,user2928@protonmail.com,protonmail.com,43901,4148,2024-10-05T10:34:38Z,0,38,2,4,1,IN,IN,2842,2,1,0
C000169,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U001124,user17384@gmail.com,gmail.com,55791,17496,2023-10-11T10:34:38Z,2,49,3,2,0,US,UK,545,4,1,0
C000170,Wearable Health Analytics Patch,A tech innovation project focused on wearable health analytics patch aiming to improve real-world performance.,U005146,user3293@gmail.com,gmail.com,51533,9617,2024-10-16T10:34:38Z,4,55,2,5,0,UK,IN,2523,3,1,0
C000171,Privacy-preserving ML Toolkit,A tech innovation project focused on privacy-preserving ml toolkit aiming to improve real-world performance.,U007891,user18134@outlook.com,outlook.com,38358,15850,2025-01-23T10:34:38Z,0,9,0,5,1,CA,US,572,0,1,0
C000172,AI-Driven EdTech Learning Assistant,A tech innovation project focused on ai-driven edtech learning assistant aiming to improve real-world performance.,U002472,user1789@yahoo.com,yahoo.com,21036,0,2024-06-29T10:34:38Z,1,7,0,5,0,DE,ZA,2485,1,2,0
C000173,Mixed Reality Collaboration Tool,A tech innovation project focused on mixed reality collaboration tool aiming to improve real-world performance.,U005228,user10371@tempmail.com,tempmail.com,12950,2107,2025-09-30T10:34:38Z,2,34,1,0,0,UK,JP,2163,1,2,0
C000174,Smart Home Energy Optimizer,A tech innovation project focused on smart home energy optimizer aiming to improve real-world performance.,U002994,user547@gmail.com,gmail.com,19257,2055,2024-01-12T10:34:38Z,5,2,0,3,0,IN,US,707,3,1,0
C000175,Energy Harvesting IoT Sensor,A tech innovation project focused on energy harvesting iot sensor aiming to improve real-world performance.,U007772,user13880@protonmail.com,protonmail.com,2000,747,2024-07-11T10:34:38Z,0,25,2,3,0,JP,IN,1173,1,1,0
C000176,AR Training Simulator for Engineers,A tech innovation project focused on ar training simulator for engineers aiming to improve real-world performance.,U001251,user17577@outlook.com,outlook.com,2000,241,2025-09-17T10:34:38Z,0,53,1,0,1,SG,JP,1269,4,0,0
